0.000000000000000000e+00,0.000000000000000000e+00,5.499999990252884174e+01
0.000000000000000000e+00,1.010101010101010100e-03,5.499999891097527183e+01
0.000000000000000000e+00,2.020202020202020200e-03,5.499998158680285343e+01
0.000000000000000000e+00,3.030303030303030300e-03,5.499971535431990333e+01
0.000000000000000000e+00,4.040404040404040401e-03,5.499650502796976070e+01
0.000000000000000000e+00,5.050505050505050067e-03,5.496638868166662917e+01
0.000000000000000000e+00,6.060606060606060601e-03,5.476290450309254254e+01
0.000000000000000000e+00,7.070707070707071135e-03,5.392281077682488899e+01
0.000000000000000000e+00,8.080808080808080801e-03,5.208412651022966600e+01
0.000000000000000000e+00,9.090909090909090468e-03,4.972402769519148791e+01
0.000000000000000000e+00,1.010101010101010013e-02,4.738541254916177081e+01
0.000000000000000000e+00,1.111111111111111154e-02,4.522535362682355498e+01
0.000000000000000000e+00,1.212121212121212120e-02,4.325018669631824508e+01
0.000000000000000000e+00,1.313131313131313087e-02,4.143984707131577494e+01
0.000000000000000000e+00,1.414141414141414227e-02,3.977497227554331261e+01
0.000000000000000000e+00,1.515151515151515194e-02,3.823858852662762331e+01
0.000000000000000000e+00,1.616161616161616160e-02,3.681616424673279653e+01
0.000000000000000000e+00,1.717171717171717127e-02,3.549647265656158623e+01
0.000000000000000000e+00,1.818181818181818094e-02,3.426822000193548945e+01
0.000000000000000000e+00,1.919191919191919060e-02,3.312167776905232586e+01
0.000000000000000000e+00,2.020202020202020027e-02,3.204941075810585716e+01
0.000000000000000000e+00,2.121212121212121340e-02,3.104434465619865691e+01
0.000000000000000000e+00,2.222222222222222307e-02,3.010050886574112283e+01
0.000000000000000000e+00,2.323232323232323274e-02,2.921235284899005791e+01
0.000000000000000000e+00,2.424242424242424240e-02,2.837508451008915600e+01
0.000000000000000000e+00,2.525252525252525207e-02,2.758444468000846683e+01
0.000000000000000000e+00,2.626262626262626174e-02,2.683673073245910601e+01
0.000000000000000000e+00,2.727272727272727140e-02,2.612845157003863150e+01
0.000000000000000000e+00,2.828282828282828454e-02,2.545660414136572669e+01
0.000000000000000000e+00,2.929292929292929420e-02,2.481880796044010395e+01
0.000000000000000000e+00,3.030303030303030387e-02,2.421181338217903800e+01
0.000000000000000000e+00,3.131313131313131354e-02,2.363372313857125562e+01
0.000000000000000000e+00,3.232323232323232320e-02,2.308240439899854479e+01
0.000000000000000000e+00,3.333333333333333287e-02,2.255648089497844566e+01
0.000000000000000000e+00,3.434343434343434254e-02,2.205411020398540600e+01
0.000000000000000000e+00,3.535353535353535220e-02,2.157350802699263781e+01
0.000000000000000000e+00,3.636363636363636187e-02,2.111340321024007594e+01
0.000000000000000000e+00,3.737373737373737154e-02,2.067251520469492831e+01
0.000000000000000000e+00,3.838383838383838120e-02,2.024966570751778150e+01
0.000000000000000000e+00,3.939393939393939087e-02,1.984376994961402119e+01
0.000000000000000000e+00,4.040404040404040054e-02,1.945382822186284244e+01
0.000000000000000000e+00,4.141414141414141714e-02,1.907891789722530618e+01
0.000000000000000000e+00,4.242424242424242681e-02,1.871818621456786502e+01
0.000000000000000000e+00,4.343434343434343647e-02,1.837084377632790932e+01
0.000000000000000000e+00,4.444444444444444614e-02,1.803615876478148294e+01
0.000000000000000000e+00,4.545454545454545581e-02,1.771345178422916788e+01
0.000000000000000000e+00,4.646464646464646547e-02,1.740209125271625723e+01
0.000000000000000000e+00,4.747474747474747514e-02,1.710148928207972219e+01
0.000000000000000000e+00,4.848484848484848481e-02,1.681109795544107044e+01
0.000000000000000000e+00,4.949494949494949447e-02,1.653040599299268010e+01
0.000000000000000000e+00,5.050505050505050414e-02,1.625893574540379305e+01
0.000000000000000000e+00,5.151515151515151381e-02,1.599624047270659943e+01
0.000000000000000000e+00,5.252525252525252347e-02,1.574190189365774195e+01
0.000000000000000000e+00,5.353535353535353314e-02,1.549552795123084792e+01
0.000000000000000000e+00,5.454545454545454281e-02,1.525675079278690127e+01
0.000000000000000000e+00,5.555555555555555247e-02,1.502522493463631470e+01
0.000000000000000000e+00,5.656565656565656908e-02,1.480062558919543925e+01
0.000000000000000000e+00,5.757575757575757874e-02,1.458264714387628658e+01
0.000000000000000000e+00,5.858585858585858841e-02,1.437100177174079008e+01
0.000000000000000000e+00,5.959595959595959808e-02,1.416541816372851237e+01
0.000000000000000000e+00,6.060606060606060774e-02,1.396564037415507897e+01
0.000000000000000000e+00,6.161616161616161741e-02,1.377142676206240424e+01
0.000000000000000000e+00,6.262626262626262708e-02,1.358254903547334003e+01
0.000000000000000000e+00,6.363636363636362980e-02,1.339879137124093411e+01
0.000000000000000000e+00,6.464646464646464641e-02,1.321994962567585397e+01
0.000000000000000000e+00,6.565656565656566301e-02,1.304563782552302698e+01
0.000000000000000000e+00,6.666666666666666574e-02,1.287593040717870707e+01
0.000000000000000000e+00,6.767676767676768235e-02,1.271058443524703385e+01
0.000000000000000000e+00,6.868686868686868507e-02,1.254943375597216715e+01
0.000000000000000000e+00,6.969696969696970168e-02,1.239232057164218048e+01
0.000000000000000000e+00,7.070707070707070441e-02,1.223909491376939052e+01
0.000000000000000000e+00,7.171717171717172101e-02,1.208961416669667521e+01
0.000000000000000000e+00,7.272727272727272374e-02,1.194374263245457790e+01
0.000000000000000000e+00,7.373737373737374035e-02,1.180135112201796233e+01
0.000000000000000000e+00,7.474747474747474307e-02,1.166231657857455950e+01
0.000000000000000000e+00,7.575757575757575968e-02,1.152652172145751841e+01
0.000000000000000000e+00,7.676767676767676241e-02,1.139385472572563707e+01
0.000000000000000000e+00,7.777777777777777901e-02,1.126420892773552573e+01
0.000000000000000000e+00,7.878787878787878174e-02,1.113748254977727470e+01
0.000000000000000000e+00,7.979797979797979834e-02,1.101357845269004621e+01
0.000000000000000000e+00,8.080808080808080107e-02,1.089240390620184940e+01
0.000000000000000000e+00,8.181818181818181768e-02,1.077387037872504294e+01
0.000000000000000000e+00,8.282828282828283428e-02,1.065789334612315642e+01
0.000000000000000000e+00,8.383838383838383701e-02,1.054439212033539697e+01
0.000000000000000000e+00,8.484848484848485362e-02,1.043328969416392837e+01
0.000000000000000000e+00,8.585858585858585634e-02,1.032451260612750232e+01
0.000000000000000000e+00,8.686868686868687295e-02,1.021799082511894241e+01
0.000000000000000000e+00,8.787878787878787568e-02,1.011365765491929558e+01
0.000000000000000000e+00,8.888888888888889228e-02,1.001144965872816606e+01
0.000000000000000000e+00,8.989898989898989501e-02,9.911306612622281520e+00
0.000000000000000000e+00,9.090909090909091161e-02,9.813171497011664357e+00
0.000000000000000000e+00,9.191919191919191434e-02,9.716990416504158290e+00
0.000000000000000000e+00,9.292929292929293095e-02,9.622656616142116093e+00
0.000000000000000000e+00,9.393939393939393367e-02,9.529967396470764740e+00
0.000000000000000000e+00,9.494949494949495028e-02,9.439051064563614091e+00
0.000000000000000000e+00,9.595959595959595301e-02,9.349857091975730228e+00
0.000000000000000000e+00,9.696969696969696961e-02,9.262336834432449706e+00
0.000000000000000000e+00,9.797979797979798622e-02,9.176443284905458242e+00
0.000000000000000000e+00,9.898989898989898895e-02,9.092131305798451635e+00
0.000000000000000000e+00,1.000000000000000056e-01,9.009357475134063264e+00
1.010101010101010100e-03,0.000000000000000000e+00,5.499999976457651485e+01
1.010101010101010100e-03,1.010101010101010100e-03,5.499999767027380670e+01
1.010101010101010100e-03,2.020202020202020200e-03,5.499995648565403172e+01
1.010101010101010100e-03,3.030303030303030300e-03,5.499936156766938922e+01
1.010101010101010100e-03,4.040404040404040401e-03,5.499261565429706167e+01
1.010101010101010100e-03,5.050505050505050067e-03,5.493429141841277641e+01
1.010101010101010100e-03,6.060606060606060601e-03,5.458861268410436196e+01
1.010101010101010100e-03,7.070707070707071135e-03,5.341734581688622541e+01
1.010101010101010100e-03,8.080808080808080801e-03,5.132146432422607063e+01
1.010101010101010100e-03,9.090909090909090468e-03,4.892887213519820477e+01
1.010101010101010100e-03,1.010101010101010013e-02,4.664424521310788663e+01
1.010101010101010100e-03,1.111111111111111154e-02,4.454754336723541286e+01
1.010101010101010100e-03,1.212121212121212120e-02,4.262902729079186770e+01
1.010101010101010100e-03,1.313131313131313087e-02,4.086949635368285527e+01
1.010101010101010100e-03,1.414141414141414227e-02,3.924924400518250422e+01
1.010101010101010100e-03,1.515151515151515194e-02,3.775257690591880788e+01
1.010101010101010100e-03,1.616161616161616160e-02,3.636577473169540298e+01
1.010101010101010100e-03,1.717171717171717127e-02,3.507764166776994585e+01
1.010101010101010100e-03,1.818181818181818094e-02,3.387711435849044506e+01
1.010101010101010100e-03,1.919191919191919060e-02,3.275619397664028298e+01
1.010101010101010100e-03,2.020202020202020027e-02,3.170714597466544404e+01
1.010101010101010100e-03,2.121212121212121340e-02,3.072315861172922880e+01
1.010101010101010100e-03,2.222222222222222307e-02,2.979842138364766058e+01
1.010101010101010100e-03,2.323232323232323274e-02,2.892769080631600431e+01
1.010101010101010100e-03,2.424242424242424240e-02,2.810643654109611589e+01
1.010101010101010100e-03,2.525252525252525207e-02,2.733060778915431399e+01
1.010101010101010100e-03,2.626262626262626174e-02,2.659631898343127787e+01
1.010101010101010100e-03,2.727272727272727140e-02,2.590048746095486720e+01
1.010101010101010100e-03,2.828282828282828454e-02,2.524016829888775604e+01
1.010101010101010100e-03,2.929292929292929420e-02,2.461270973612806756e+01
1.010101010101010100e-03,3.030303030303030387e-02,2.401569707831173517e+01
1.010101010101010100e-03,3.131313131313131354e-02,2.344691928520217061e+01
1.010101010101010100e-03,3.232323232323232320e-02,2.290451749017612926e+01
1.010101010101010100e-03,3.333333333333333287e-02,2.238666881140638054e+01
1.010101010101010100e-03,3.434343434343434254e-02,2.189172360982392007e+01
1.010101010101010100e-03,3.535353535353535220e-02,2.141821544928576060e+01
1.010101010101010100e-03,3.636363636363636187e-02,2.096476622562404302e+01
1.010101010101010100e-03,3.737373737373737154e-02,2.052999250016874555e+01
1.010101010101010100e-03,3.838383838383838120e-02,2.011285643918858312e+01
1.010101010101010100e-03,3.939393939393939087e-02,1.971234191006220371e+01
1.010101010101010100e-03,4.040404040404040054e-02,1.932747323764323610e+01
1.010101010101010100e-03,4.141414141414141714e-02,1.895734993321529416e+01
1.010101010101010100e-03,4.242424242424242681e-02,1.860113959839576481e+01
1.010101010101010100e-03,4.343434343434343647e-02,1.825807150961029279e+01
1.010101010101010100e-03,4.444444444444444614e-02,1.792743097965126964e+01
1.010101010101010100e-03,4.545454545454545581e-02,1.760855431423036421e+01
1.010101010101010100e-03,4.646464646464646547e-02,1.730082434109479905e+01
1.010101010101010100e-03,4.747474747474747514e-02,1.700366640470618051e+01
1.010101010101010100e-03,4.848484848484848481e-02,1.671654472649944978e+01
1.010101010101010100e-03,4.949494949494949447e-02,1.643895918570848380e+01
1.010101010101010100e-03,5.050505050505050414e-02,1.617044238637194553e+01
1.010101010101010100e-03,5.151515151515151381e-02,1.591055702556788631e+01
1.010101010101010100e-03,5.252525252525252347e-02,1.565889351580236699e+01
1.010101010101010100e-03,5.353535353535353314e-02,1.541506780186016634e+01
1.010101010101010100e-03,5.454545454545454281e-02,1.517871940804134745e+01
1.010101010101010100e-03,5.555555555555555247e-02,1.494950965398842335e+01
1.010101010101010100e-03,5.656565656565656908e-02,1.472712003292051008e+01
1.010101010101010100e-03,5.757575757575757874e-02,1.451125073243874830e+01
1.010101010101010100e-03,5.858585858585858841e-02,1.430161928367677149e+01
1.010101010101010100e-03,5.959595959595959808e-02,1.409795932807734609e+01
1.010101010101010100e-03,6.060606060606060774e-02,1.390001948818198052e+01
1.010101010101010100e-03,6.161616161616161741e-02,1.370756233437620608e+01
1.010101010101010100e-03,6.262626262626262708e-02,1.352036343665436213e+01
1.010101010101010100e-03,6.363636363636362980e-02,1.333821049663506386e+01
1.010101010101010100e-03,6.464646464646464641e-02,1.316095600683337885e+01
1.010101010101010100e-03,6.565656565656566301e-02,1.298832808045304077e+01
1.010101010101010100e-03,6.666666666666666574e-02,1.282018275954463249e+01
1.010101010101010100e-03,6.767676767676768235e-02,1.265635083528849769e+01
1.010101010101010100e-03,6.868686868686868507e-02,1.249667209059484740e+01
1.010101010101010100e-03,6.969696969696970168e-02,1.234099475910290877e+01
1.010101010101010100e-03,7.070707070707070441e-02,1.218917501218689559e+01
1.010101010101010100e-03,7.171717171717172101e-02,1.204094167437184559e+01
1.010101010101010100e-03,7.272727272727272374e-02,1.189620492820560926e+01
1.010101010101010100e-03,7.373737373737374035e-02,1.175491107988800898e+01
1.010101010101010100e-03,7.474747474747474307e-02,1.161693828893158198e+01
1.010101010101010100e-03,7.575757575757575968e-02,1.148217041065618282e+01
1.010101010101010100e-03,7.676767676767676241e-02,1.135049667340654800e+01
1.010101010101010100e-03,7.777777777777777901e-02,1.122181137535731210e+01
1.010101010101010100e-03,7.878787878787878174e-02,1.109601361206413017e+01
1.010101010101010100e-03,7.979797979797979834e-02,1.097300702049081877e+01
1.010101010101010100e-03,8.080808080808080107e-02,1.085269953430075063e+01
1.010101010101010100e-03,8.181818181818181768e-02,1.073500315763584645e+01
1.010101010101010100e-03,8.282828282828283428e-02,1.061983375124130191e+01
1.010101010101010100e-03,8.383838383838383701e-02,1.050711083642132238e+01
1.010101010101010100e-03,8.484848484848485362e-02,1.039675741067340198e+01
1.010101010101010100e-03,8.585858585858585634e-02,1.028869978255622719e+01
1.010101010101010100e-03,8.686868686868687295e-02,1.018286742115016175e+01
1.010101010101010100e-03,8.787878787878787568e-02,1.007919282447804044e+01
1.010101010101010100e-03,8.888888888888889228e-02,9.977611403251591682e+00
1.010101010101010100e-03,8.989898989898989501e-02,9.878061345357236789e+00
1.010101010101010100e-03,9.090909090909091161e-02,9.780483631680239043e+00
1.010101010101010100e-03,9.191919191919191434e-02,9.684821893332173914e+00
1.010101010101010100e-03,9.292929292929293095e-02,9.591022348705998013e+00
1.010101010101010100e-03,9.393939393939393367e-02,9.499033813498765966e+00
1.010101010101010100e-03,9.494949494949495028e-02,9.408807693108473202e+00
1.010101010101010100e-03,9.595959595959595301e-02,9.320297982780399337e+00
1.010101010101010100e-03,9.696969696969696961e-02,9.233461346619048271e+00
1.010101010101010100e-03,9.797979797979798622e-02,9.148257188177186805e+00
1.010101010101010100e-03,9.898989898989898895e-02,9.064647744998518775e+00
1.010101010101010100e-03,1.000000000000000056e-01,8.982494154867437075e+00
2.020202020202020200e-03,0.000000000000000000e+00,5.499999960749342875e+01
2.020202020202020200e-03,1.010101010101010100e-03,5.499999422795602300e+01
2.020202020202020200e-03,2.020202020202020200e-03,5.499989794017662348e+01
2.020202020202020200e-03,3.030303030303030300e-03,5.499858644208438108e+01
2.020202020202020200e-03,4.040404040404040401e-03,5.498467636587785279e+01
2.020202020202020200e-03,5.050505050505050067e-03,5.487532022000637255e+01
2.020202020202020200e-03,6.060606060606060601e-03,5.432046821456405894e+01
2.020202020202020200e-03,7.070707070707071135e-03,5.279934029330411249e+01
2.020202020202020200e-03,8.080808080808080801e-03,5.052819853048462306e+01
2.020202020202020200e-03,9.090909090909090468e-03,4.814791784349436199e+01
2.020202020202020200e-03,1.010101010101010013e-02,4.592439390996195669e+01
2.020202020202020200e-03,1.111111111111111154e-02,4.388939167786168838e+01
2.020202020202020200e-03,1.212121212121212120e-02,4.202620562902507118e+01
2.020202020202020200e-03,1.313131313131313087e-02,4.031474433513724165e+01
2.020202020202020200e-03,1.414141414141414227e-02,3.873701890706790607e+01
2.020202020202020200e-03,1.515151515151515194e-02,3.727860939636938298e+01
2.020202020202020200e-03,1.616161616161616160e-02,3.592589723438492655e+01
2.020202020202020200e-03,1.717171717171717127e-02,3.466804323574378799e+01
2.020202020202020200e-03,1.818181818181818094e-02,3.349511506242705394e+01
2.020202020202020200e-03,1.919191919191919060e-02,3.239907187379784403e+01
2.020202020202020200e-03,2.020202020202020027e-02,3.137250834848185832e+01
2.020202020202020200e-03,2.121212121212121340e-02,3.040870931093430585e+01
2.020202020202020200e-03,2.222222222222222307e-02,2.950264349459447288e+01
2.020202020202020200e-03,2.323232323232323274e-02,2.864877847956936208e+01
2.020202020202020200e-03,2.424242424242424240e-02,2.784305320901371772e+01
2.020202020202020200e-03,2.525252525252525207e-02,2.708142396775297556e+01
2.020202020202020200e-03,2.626262626262626174e-02,2.636029892395188057e+01
2.020202020202020200e-03,2.727272727272727140e-02,2.567662312456565132e+01
2.020202020202020200e-03,2.828282828282828454e-02,2.502749758192708995e+01
2.020202020202020200e-03,2.929292929292929420e-02,2.441038374371773045e+01
2.020202020202020200e-03,3.030303030303030387e-02,2.382300179969050902e+01
2.020202020202020200e-03,3.131313131313131354e-02,2.326329021141328113e+01
2.020202020202020200e-03,3.232323232323232320e-02,2.272910461063481691e+01
2.020202020202020200e-03,3.333333333333333287e-02,2.221909536462433721e+01
2.020202020202020200e-03,3.434343434343434254e-02,2.173124670946620896e+01
2.020202020202020200e-03,3.535353535353535220e-02,2.126448610530484018e+01
2.020202020202020200e-03,3.636363636363636187e-02,2.081735336298844885e+01
2.020202020202020200e-03,3.737373737373737154e-02,2.038863592583852480e+01
2.020202020202020200e-03,3.838383838383838120e-02,1.997721994226211351e+01
2.020202020202020200e-03,3.939393939393939087e-02,1.958208006811399571e+01
2.020202020202020200e-03,4.040404040404040054e-02,1.920227057576697760e+01
2.020202020202020200e-03,4.141414141414141714e-02,1.883691767992709032e+01
2.020202020202020200e-03,4.242424242424242681e-02,1.848521277722807810e+01
2.020202020202020200e-03,4.343434343434343647e-02,1.814640649507539649e+01
2.020202020202020200e-03,4.444444444444444614e-02,1.781980340134111884e+01
2.020202020202020200e-03,4.545454545454545581e-02,1.750475727951568317e+01
2.020202020202020200e-03,4.646464646464646547e-02,1.720066688851345305e+01
2.020202020202020200e-03,4.747474747474747514e-02,1.690697214902725776e+01
2.020202020202020200e-03,4.848484848484848481e-02,1.662315070556108410e+01
2.020202020202020200e-03,4.949494949494949447e-02,1.634871482344450655e+01
2.020202020202020200e-03,5.050505050505050414e-02,1.608318739190732671e+01
2.020202020202020200e-03,5.151515151515151381e-02,1.582605753805331616e+01
2.020202020202020200e-03,5.252525252525252347e-02,1.557702135452791481e+01
2.020202020202020200e-03,5.353535353535353314e-02,1.533570248717609097e+01
2.020202020202020200e-03,5.454545454545454281e-02,1.510174759566657343e+01
2.020202020202020200e-03,5.555555555555555247e-02,1.487482461385448929e+01
2.020202020202020200e-03,5.656565656565656908e-02,1.465462116047954488e+01
2.020202020202020200e-03,5.757575757575757874e-02,1.444084309699024082e+01
2.020202020202020200e-03,5.858585858585858841e-02,1.423321321370418246e+01
2.020202020202020200e-03,5.959595959595959808e-02,1.403147002335630056e+01
2.020202020202020200e-03,6.060606060606060774e-02,1.383536666448225816e+01
2.020202020202020200e-03,6.161616161616161741e-02,1.364466989134223418e+01
2.020202020202020200e-03,6.262626262626262708e-02,1.345915915045674893e+01
2.020202020202020200e-03,6.363636363636362980e-02,1.327862573133500668e+01
2.020202020202020200e-03,6.464646464646464641e-02,1.310285972035117297e+01
2.020202020202020200e-03,6.565656565656566301e-02,1.293169932003563893e+01
2.020202020202020200e-03,6.666666666666666574e-02,1.276495500573415143e+01
2.020202020202020200e-03,6.767676767676768235e-02,1.260245864188005172e+01
2.020202020202020200e-03,6.868686868686868507e-02,1.244405070773895261e+01
2.020202020202020200e-03,6.969696969696970168e-02,1.228957979159273961e+01
2.020202020202020200e-03,7.070707070707070441e-02,1.213890211484725690e+01
2.020202020202020200e-03,7.171717171717172101e-02,1.199188109189980800e+01
2.020202020202020200e-03,7.272727272727272374e-02,1.184838691731857452e+01
2.020202020202020200e-03,7.373737373737374035e-02,1.170829618500628655e+01
2.020202020202020200e-03,7.474747474747474307e-02,1.157149154437763983e+01
2.020202020202020200e-03,7.575757575757575968e-02,1.143786139580623207e+01
2.020202020202020200e-03,7.676767676767676241e-02,1.130729962829746427e+01
2.020202020202020200e-03,7.777777777777777901e-02,1.117970539699872745e+01
2.020202020202020200e-03,7.878787878787878174e-02,1.105498293467156934e+01
2.020202020202020200e-03,7.979797979797979834e-02,1.093296055897012842e+01
2.020202020202020200e-03,8.080808080808080107e-02,1.081349538111336983e+01
2.020202020202020200e-03,8.181818181818181768e-02,1.069661672043167755e+01
2.020202020202020200e-03,8.282828282828283428e-02,1.058224102525973898e+01
2.020202020202020200e-03,8.383838383838383701e-02,1.047028838452914457e+01
2.020202020202020200e-03,8.484848484848485362e-02,1.036068231850347487e+01
2.020202020202020200e-03,8.585858585858585634e-02,1.025334958807882657e+01
2.020202020202020200e-03,8.686868686868687295e-02,1.014822001977191945e+01
2.020202020202020200e-03,8.787878787878787568e-02,1.004522634565261363e+01
2.020202020202020200e-03,8.888888888888889228e-02,9.944304034500959233e+00
2.020202020202020200e-03,8.989898989898989501e-02,9.845391126164395601e+00
2.020202020202020200e-03,9.090909090909091161e-02,9.748428404077099430e+00
2.020202020202020200e-03,9.191919191919191434e-02,9.653358906117279759e+00
2.020202020202020200e-03,9.292929292929293095e-02,9.560127996032274922e+00
2.020202020202020200e-03,9.393939393939393367e-02,9.468683262206679885e+00
2.020202020202020200e-03,9.494949494949495028e-02,9.378974508404999355e+00
2.020202020202020200e-03,9.595959595959595301e-02,9.290953646057587889e+00
2.020202020202020200e-03,9.696969696969696961e-02,9.204574672520170253e+00
2.020202020202020200e-03,9.797979797979798622e-02,9.119793718708667285e+00
2.020202020202020200e-03,9.898989898989898895e-02,9.036569017882621679e+00
2.020202020202020200e-03,1.000000000000000056e-01,8.954860943227952674e+00
3.030303030303030300e-03,0.000000000000000000e+00,5.499999917416455730e+01
3.030303030303030300e-03,1.010101010101010100e-03,5.499998583910963390e+01
3.030303030303030300e-03,2.020202020202020200e-03,5.499976352140923552e+01
3.030303030303030300e-03,3.030303030303030300e-03,5.499691601350795622e+01
3.030303030303030300e-03,4.040404040404040401e-03,5.496886718584781306e+01
3.030303030303030300e-03,5.050505050505050067e-03,5.477186053472396310e+01
3.030303030303030300e-03,6.060606060606060601e-03,5.393732927356878548e+01
3.030303030303030300e-03,7.070707070707071135e-03,5.209264120072646165e+01
3.030303030303030300e-03,8.080808080808080801e-03,4.972619174316632495e+01
3.030303030303030300e-03,9.090909090909090468e-03,4.738571178262103700e+01
3.030303030303030300e-03,1.010101010101010013e-02,4.522568237890924792e+01
3.030303030303030300e-03,1.111111111111111154e-02,4.325027495003639899e+01
3.030303030303030300e-03,1.212121212121212120e-02,4.143978794837928348e+01
3.030303030303030300e-03,1.313131313131313087e-02,3.977479823451074026e+01
